tag,simulation,active proportion,mean,std
First_Hypothesis_00014,simulation_10.csv,0.96,0.96,0.0
First_Hypothesis_00014,simulation_11.csv,0.96,0.96,0.0
First_Hypothesis_00014,simulation_12.csv,0.96,0.96,0.0
First_Hypothesis_00014,simulation_13.csv,0.96,0.96,0.0
First_Hypothesis_00014,simulation_14.csv,0.96,0.96,0.0
First_Hypothesis_00014,simulation_15.csv,0.96,0.96,0.0
First_Hypothesis_00014,simulation_16.csv,0.96,0.96,0.0
First_Hypothesis_00014,simulation_17.csv,0.96,0.96,0.0
First_Hypothesis_00014,simulation_18.csv,0.96,0.96,0.0
First_Hypothesis_00014,simulation_19.csv,0.96,0.96,0.0
First_Hypothesis_00014,simulation_2.csv,0.96,0.96,0.0
First_Hypothesis_00014,simulation_20.csv,0.96,0.96,0.0
First_Hypothesis_00014,simulation_21.csv,0.96,0.96,0.0
First_Hypothesis_00014,simulation_22.csv,0.96,0.96,0.0
First_Hypothesis_00014,simulation_23.csv,0.96,0.96,0.0
First_Hypothesis_00014,simulation_24.csv,0.96,0.96,0.0
First_Hypothesis_00014,simulation_25.csv,0.96,0.96,0.0
First_Hypothesis_00014,simulation_26.csv,0.96,0.96,0.0
First_Hypothesis_00014,simulation_27.csv,0.96,0.96,0.0
First_Hypothesis_00014,simulation_28.csv,0.96,0.96,0.0
First_Hypothesis_00014,simulation_29.csv,0.96,0.96,0.0
First_Hypothesis_00014,simulation_3.csv,0.96,0.96,0.0
First_Hypothesis_00014,simulation_4.csv,0.96,0.96,0.0
First_Hypothesis_00014,simulation_5.csv,0.96,0.96,0.0
First_Hypothesis_00014,simulation_6.csv,0.96,0.96,0.0
First_Hypothesis_00014,simulation_7.csv,0.96,0.96,0.0
First_Hypothesis_00014,simulation_8.csv,0.96,0.96,0.0
First_Hypothesis_00014,simulation_9.csv,0.96,0.96,0.0
First_Hypothesis_00015,simulation_0.csv,0.96,0.96,0.0
First_Hypothesis_00015,simulation_1.csv,0.96,0.96,0.0
First_Hypothesis_00015,simulation_10.csv,0.96,0.96,0.0
First_Hypothesis_00015,simulation_11.csv,0.96,0.96,0.0
First_Hypothesis_00015,simulation_12.csv,0.96,0.96,0.0
First_Hypothesis_00015,simulation_13.csv,0.96,0.96,0.0
First_Hypothesis_00015,simulation_14.csv,0.96,0.96,0.0
First_Hypothesis_00015,simulation_15.csv,0.96,0.96,0.0
First_Hypothesis_00015,simulation_16.csv,0.96,0.96,0.0
First_Hypothesis_00015,simulation_17.csv,0.96,0.96,0.0
First_Hypothesis_00015,simulation_18.csv,0.96,0.96,0.0
First_Hypothesis_00015,simulation_19.csv,0.96,0.96,0.0
First_Hypothesis_00015,simulation_2.csv,0.96,0.96,0.0
First_Hypothesis_00015,simulation_20.csv,0.96,0.96,0.0
First_Hypothesis_00015,simulation_21.csv,0.96,0.96,0.0
First_Hypothesis_00015,simulation_22.csv,0.96,0.96,0.0
First_Hypothesis_00015,simulation_23.csv,0.96,0.96,0.0
First_Hypothesis_00015,simulation_24.csv,0.96,0.96,0.0
First_Hypothesis_00015,simulation_25.csv,0.96,0.96,0.0
First_Hypothesis_00015,simulation_26.csv,0.96,0.96,0.0
First_Hypothesis_00015,simulation_27.csv,0.96,0.96,0.0
First_Hypothesis_00015,simulation_28.csv,0.96,0.96,0.0
First_Hypothesis_00015,simulation_29.csv,0.96,0.96,0.0
First_Hypothesis_00015,simulation_3.csv,0.96,0.96,0.0
First_Hypothesis_00015,simulation_4.csv,0.96,0.96,0.0
First_Hypothesis_00015,simulation_5.csv,0.96,0.96,0.0
First_Hypothesis_00015,simulation_6.csv,0.96,0.96,0.0
First_Hypothesis_00015,simulation_7.csv,0.96,0.96,0.0
First_Hypothesis_00015,simulation_8.csv,0.96,0.96,0.0
First_Hypothesis_00015,simulation_9.csv,0.96,0.96,0.0
First_Hypothesis_00016,simulation_0.csv,0.16,0.154,0.055
First_Hypothesis_00016,simulation_1.csv,0.16,0.154,0.055
First_Hypothesis_00016,simulation_10.csv,0.16,0.154,0.055
First_Hypothesis_00016,simulation_11.csv,0.06,0.154,0.055
First_Hypothesis_00016,simulation_12.csv,0.2,0.154,0.055
First_Hypothesis_00016,simulation_13.csv,0.24,0.154,0.055
First_Hypothesis_00016,simulation_14.csv,0.04,0.154,0.055
First_Hypothesis_00016,simulation_15.csv,0.16,0.154,0.055
First_Hypothesis_00016,simulation_16.csv,0.24,0.154,0.055
First_Hypothesis_00016,simulation_17.csv,0.12,0.154,0.055
First_Hypothesis_00016,simulation_18.csv,0.2,0.154,0.055
First_Hypothesis_00016,simulation_19.csv,0.12,0.154,0.055
First_Hypothesis_00016,simulation_2.csv,0.24,0.154,0.055
First_Hypothesis_00016,simulation_20.csv,0.16,0.154,0.055
First_Hypothesis_00016,simulation_21.csv,0.16,0.154,0.055
First_Hypothesis_00016,simulation_22.csv,0.16,0.154,0.055
First_Hypothesis_00016,simulation_23.csv,0.12,0.154,0.055
First_Hypothesis_00016,simulation_24.csv,0.08,0.154,0.055
First_Hypothesis_00016,simulation_25.csv,0.16,0.154,0.055
First_Hypothesis_00016,simulation_26.csv,0.16,0.154,0.055
First_Hypothesis_00016,simulation_27.csv,0.12,0.154,0.055
First_Hypothesis_00016,simulation_28.csv,0.12,0.154,0.055
First_Hypothesis_00016,simulation_29.csv,0.16,0.154,0.055
First_Hypothesis_00016,simulation_3.csv,0.16,0.154,0.055
First_Hypothesis_00016,simulation_4.csv,0.16,0.154,0.055
First_Hypothesis_00016,simulation_5.csv,0.16,0.154,0.055
First_Hypothesis_00016,simulation_6.csv,0.04,0.154,0.055
First_Hypothesis_00016,simulation_7.csv,0.28,0.154,0.055
First_Hypothesis_00016,simulation_8.csv,0.16,0.154,0.055
First_Hypothesis_00016,simulation_9.csv,0.16,0.154,0.055
First_Hypothesis_00017,simulation_0.csv,0.3,0.302,0.025
First_Hypothesis_00017,simulation_1.csv,0.28,0.302,0.025
First_Hypothesis_00017,simulation_10.csv,0.32,0.302,0.025
First_Hypothesis_00017,simulation_11.csv,0.32,0.302,0.025
First_Hypothesis_00017,simulation_12.csv,0.32,0.302,0.025
First_Hypothesis_00017,simulation_13.csv,0.32,0.302,0.025
First_Hypothesis_00017,simulation_14.csv,0.28,0.302,0.025
First_Hypothesis_00017,simulation_15.csv,0.32,0.302,0.025
First_Hypothesis_00017,simulation_16.csv,0.3,0.302,0.025
First_Hypothesis_00017,simulation_17.csv,0.24,0.302,0.025
First_Hypothesis_00017,simulation_18.csv,0.32,0.302,0.025
First_Hypothesis_00017,simulation_19.csv,0.28,0.302,0.025
First_Hypothesis_00017,simulation_2.csv,0.32,0.302,0.025
First_Hypothesis_00017,simulation_20.csv,0.32,0.302,0.025
First_Hypothesis_00017,simulation_21.csv,0.32,0.302,0.025
First_Hypothesis_00017,simulation_22.csv,0.28,0.302,0.025
First_Hypothesis_00017,simulation_23.csv,0.32,0.302,0.025
First_Hypothesis_00017,simulation_24.csv,0.28,0.302,0.025
First_Hypothesis_00017,simulation_25.csv,0.32,0.302,0.025
First_Hypothesis_00017,simulation_26.csv,0.32,0.302,0.025
First_Hypothesis_00017,simulation_27.csv,0.32,0.302,0.025
First_Hypothesis_00017,simulation_28.csv,0.28,0.302,0.025
First_Hypothesis_00017,simulation_29.csv,0.32,0.302,0.025
First_Hypothesis_00017,simulation_3.csv,0.32,0.302,0.025
First_Hypothesis_00017,simulation_4.csv,0.26,0.302,0.025
First_Hypothesis_00017,simulation_5.csv,0.32,0.302,0.025
First_Hypothesis_00017,simulation_6.csv,0.24,0.302,0.025
First_Hypothesis_00017,simulation_7.csv,0.32,0.302,0.025
First_Hypothesis_00017,simulation_8.csv,0.28,0.302,0.025
First_Hypothesis_00017,simulation_9.csv,0.32,0.302,0.025
First_Hypothesis_00018,simulation_0.csv,0.66,0.661,0.019
First_Hypothesis_00018,simulation_1.csv,0.68,0.661,0.019
First_Hypothesis_00018,simulation_10.csv,0.66,0.661,0.019
First_Hypothesis_00018,simulation_11.csv,0.64,0.661,0.019
First_Hypothesis_00018,simulation_12.csv,0.68,0.661,0.019
First_Hypothesis_00018,simulation_13.csv,0.66,0.661,0.019
First_Hypothesis_00018,simulation_14.csv,0.62,0.661,0.019
First_Hypothesis_00018,simulation_15.csv,0.64,0.661,0.019
First_Hypothesis_00018,simulation_16.csv,0.68,0.661,0.019
First_Hypothesis_00018,simulation_17.csv,0.64,0.661,0.019
First_Hypothesis_00018,simulation_18.csv,0.68,0.661,0.019
First_Hypothesis_00018,simulation_19.csv,0.64,0.661,0.019
First_Hypothesis_00018,simulation_2.csv,0.64,0.661,0.019
First_Hypothesis_00018,simulation_20.csv,0.66,0.661,0.019
First_Hypothesis_00018,simulation_21.csv,0.68,0.661,0.019
First_Hypothesis_00018,simulation_22.csv,0.64,0.661,0.019
First_Hypothesis_00018,simulation_23.csv,0.66,0.661,0.019
First_Hypothesis_00018,simulation_24.csv,0.64,0.661,0.019
First_Hypothesis_00018,simulation_25.csv,0.68,0.661,0.019
First_Hypothesis_00018,simulation_26.csv,0.68,0.661,0.019
First_Hypothesis_00018,simulation_27.csv,0.66,0.661,0.019
First_Hypothesis_00018,simulation_28.csv,0.64,0.661,0.019
First_Hypothesis_00018,simulation_29.csv,0.68,0.661,0.019
First_Hypothesis_00018,simulation_3.csv,0.68,0.661,0.019
First_Hypothesis_00018,simulation_4.csv,0.66,0.661,0.019
First_Hypothesis_00018,simulation_5.csv,0.68,0.661,0.019
First_Hypothesis_00018,simulation_6.csv,0.64,0.661,0.019
First_Hypothesis_00018,simulation_7.csv,0.68,0.661,0.019
First_Hypothesis_00018,simulation_8.csv,0.66,0.661,0.019
First_Hypothesis_00018,simulation_9.csv,0.68,0.661,0.019
First_Hypothesis_00019,simulation_0.csv,0.96,0.946,0.02
First_Hypothesis_00019,simulation_1.csv,0.96,0.946,0.02
First_Hypothesis_00019,simulation_10.csv,0.94,0.946,0.02
First_Hypothesis_00019,simulation_11.csv,0.92,0.946,0.02
First_Hypothesis_00019,simulation_12.csv,0.96,0.946,0.02
First_Hypothesis_00019,simulation_13.csv,0.96,0.946,0.02
First_Hypothesis_00019,simulation_14.csv,0.9,0.946,0.02
First_Hypothesis_00019,simulation_15.csv,0.94,0.946,0.02
First_Hypothesis_00019,simulation_16.csv,0.96,0.946,0.02
First_Hypothesis_00019,simulation_17.csv,0.92,0.946,0.02
First_Hypothesis_00019,simulation_18.csv,0.96,0.946,0.02
First_Hypothesis_00019,simulation_19.csv,0.94,0.946,0.02
First_Hypothesis_00019,simulation_2.csv,0.94,0.946,0.02
First_Hypothesis_00019,simulation_20.csv,0.96,0.946,0.02
First_Hypothesis_00019,simulation_21.csv,0.96,0.946,0.02
First_Hypothesis_00019,simulation_22.csv,0.94,0.946,0.02
First_Hypothesis_00019,simulation_23.csv,0.96,0.946,0.02
First_Hypothesis_00019,simulation_24.csv,0.9,0.946,0.02
First_Hypothesis_00019,simulation_25.csv,0.96,0.946,0.02
First_Hypothesis_00019,simulation_26.csv,0.96,0.946,0.02
First_Hypothesis_00019,simulation_27.csv,0.94,0.946,0.02
First_Hypothesis_00019,simulation_28.csv,0.92,0.946,0.02
First_Hypothesis_00019,simulation_29.csv,0.96,0.946,0.02
First_Hypothesis_00019,simulation_3.csv,0.96,0.946,0.02
First_Hypothesis_00019,simulation_4.csv,0.96,0.946,0.02
First_Hypothesis_00019,simulation_5.csv,0.96,0.946,0.02
First_Hypothesis_00019,simulation_6.csv,0.9,0.946,0.02
First_Hypothesis_00019,simulation_7.csv,0.96,0.946,0.02
First_Hypothesis_00019,simulation_8.csv,0.96,0.946,0.02
First_Hypothesis_00019,simulation_9.csv,0.96,0.946,0.02
First_Hypothesis_00020,simulation_0.csv,0.96,0.953,0.011
First_Hypothesis_00020,simulation_1.csv,0.96,0.953,0.011
First_Hypothesis_00020,simulation_10.csv,0.94,0.953,0.011
First_Hypothesis_00020,simulation_11.csv,0.96,0.953,0.011
First_Hypothesis_00020,simulation_12.csv,0.96,0.953,0.011
First_Hypothesis_00020,simulation_13.csv,0.96,0.953,0.011
First_Hypothesis_00020,simulation_14.csv,0.96,0.953,0.011
First_Hypothesis_00020,simulation_15.csv,0.94,0.953,0.011
First_Hypothesis_00020,simulation_16.csv,0.96,0.953,0.011
First_Hypothesis_00020,simulation_17.csv,0.96,0.953,0.011
First_Hypothesis_00020,simulation_18.csv,0.94,0.953,0.011
First_Hypothesis_00020,simulation_19.csv,0.96,0.953,0.011
First_Hypothesis_00020,simulation_2.csv,0.96,0.953,0.011
First_Hypothesis_00020,simulation_20.csv,0.96,0.953,0.011
First_Hypothesis_00020,simulation_21.csv,0.96,0.953,0.011
First_Hypothesis_00020,simulation_22.csv,0.94,0.953,0.011
First_Hypothesis_00020,simulation_23.csv,0.96,0.953,0.011
First_Hypothesis_00020,simulation_24.csv,0.94,0.953,0.011
First_Hypothesis_00020,simulation_25.csv,0.96,0.953,0.011
First_Hypothesis_00020,simulation_26.csv,0.94,0.953,0.011
First_Hypothesis_00020,simulation_27.csv,0.96,0.953,0.011
First_Hypothesis_00020,simulation_28.csv,0.96,0.953,0.011
First_Hypothesis_00020,simulation_29.csv,0.94,0.953,0.011
First_Hypothesis_00020,simulation_3.csv,0.96,0.953,0.011
First_Hypothesis_00020,simulation_4.csv,0.96,0.953,0.011
First_Hypothesis_00020,simulation_5.csv,0.96,0.953,0.011
First_Hypothesis_00020,simulation_6.csv,0.92,0.953,0.011
First_Hypothesis_00020,simulation_7.csv,0.94,0.953,0.011
First_Hypothesis_00020,simulation_8.csv,0.96,0.953,0.011
First_Hypothesis_00020,simulation_9.csv,0.96,0.953,0.011
First_Hypothesis_00021,simulation_0.csv,0.96,0.959,0.005
First_Hypothesis_00021,simulation_1.csv,0.96,0.959,0.005
First_Hypothesis_00021,simulation_10.csv,0.94,0.959,0.005
First_Hypothesis_00021,simulation_11.csv,0.96,0.959,0.005
First_Hypothesis_00021,simulation_12.csv,0.96,0.959,0.005
First_Hypothesis_00021,simulation_13.csv,0.96,0.959,0.005
First_Hypothesis_00021,simulation_14.csv,0.96,0.959,0.005
First_Hypothesis_00021,simulation_15.csv,0.96,0.959,0.005
First_Hypothesis_00021,simulation_16.csv,0.96,0.959,0.005
First_Hypothesis_00021,simulation_17.csv,0.96,0.959,0.005
First_Hypothesis_00021,simulation_18.csv,0.96,0.959,0.005
First_Hypothesis_00021,simulation_19.csv,0.96,0.959,0.005
First_Hypothesis_00021,simulation_2.csv,0.96,0.959,0.005
First_Hypothesis_00021,simulation_20.csv,0.94,0.959,0.005
First_Hypothesis_00021,simulation_21.csv,0.96,0.959,0.005
First_Hypothesis_00021,simulation_22.csv,0.96,0.959,0.005
First_Hypothesis_00021,simulation_23.csv,0.96,0.959,0.005
First_Hypothesis_00021,simulation_24.csv,0.96,0.959,0.005
First_Hypothesis_00021,simulation_25.csv,0.96,0.959,0.005
First_Hypothesis_00021,simulation_26.csv,0.96,0.959,0.005
First_Hypothesis_00021,simulation_27.csv,0.96,0.959,0.005
First_Hypothesis_00021,simulation_28.csv,0.96,0.959,0.005
First_Hypothesis_00021,simulation_29.csv,0.96,0.959,0.005
First_Hypothesis_00021,simulation_3.csv,0.96,0.959,0.005
First_Hypothesis_00021,simulation_4.csv,0.96,0.959,0.005
First_Hypothesis_00021,simulation_5.csv,0.96,0.959,0.005
First_Hypothesis_00021,simulation_6.csv,0.96,0.959,0.005
First_Hypothesis_00021,simulation_7.csv,0.96,0.959,0.005
First_Hypothesis_00021,simulation_8.csv,0.96,0.959,0.005
First_Hypothesis_00021,simulation_9.csv,0.96,0.959,0.005
First_Hypothesis_00022,simulation_0.csv,0.96,0.959,0.004
First_Hypothesis_00022,simulation_1.csv,0.96,0.959,0.004
First_Hypothesis_00022,simulation_10.csv,0.96,0.959,0.004
First_Hypothesis_00022,simulation_11.csv,0.96,0.959,0.004
First_Hypothesis_00022,simulation_12.csv,0.96,0.959,0.004
First_Hypothesis_00022,simulation_13.csv,0.96,0.959,0.004
First_Hypothesis_00022,simulation_14.csv,0.96,0.959,0.004
First_Hypothesis_00022,simulation_15.csv,0.94,0.959,0.004
First_Hypothesis_00022,simulation_16.csv,0.96,0.959,0.004
First_Hypothesis_00022,simulation_17.csv,0.96,0.959,0.004
First_Hypothesis_00022,simulation_18.csv,0.96,0.959,0.004
First_Hypothesis_00022,simulation_19.csv,0.96,0.959,0.004
First_Hypothesis_00022,simulation_2.csv,0.96,0.959,0.004
First_Hypothesis_00022,simulation_20.csv,0.96,0.959,0.004
First_Hypothesis_00022,simulation_21.csv,0.96,0.959,0.004
First_Hypothesis_00022,simulation_22.csv,0.96,0.959,0.004
First_Hypothesis_00022,simulation_23.csv,0.96,0.959,0.004
First_Hypothesis_00022,simulation_24.csv,0.96,0.959,0.004
First_Hypothesis_00022,simulation_25.csv,0.96,0.959,0.004
First_Hypothesis_00022,simulation_26.csv,0.96,0.959,0.004
First_Hypothesis_00022,simulation_27.csv,0.96,0.959,0.004
First_Hypothesis_00022,simulation_28.csv,0.96,0.959,0.004
First_Hypothesis_00022,simulation_29.csv,0.96,0.959,0.004
First_Hypothesis_00022,simulation_3.csv,0.96,0.959,0.004
First_Hypothesis_00022,simulation_4.csv,0.96,0.959,0.004
First_Hypothesis_00022,simulation_5.csv,0.96,0.959,0.004
First_Hypothesis_00022,simulation_6.csv,0.96,0.959,0.004
First_Hypothesis_00022,simulation_7.csv,0.96,0.959,0.004
First_Hypothesis_00022,simulation_8.csv,0.96,0.959,0.004
First_Hypothesis_00022,simulation_9.csv,0.96,0.959,0.004
First_Hypothesis_00023,simulation_0.csv,0.96,0.96,0.0
First_Hypothesis_00023,simulation_1.csv,0.96,0.96,0.0
First_Hypothesis_00023,simulation_10.csv,0.96,0.96,0.0
First_Hypothesis_00023,simulation_11.csv,0.96,0.96,0.0
First_Hypothesis_00023,simulation_12.csv,0.96,0.96,0.0
First_Hypothesis_00023,simulation_13.csv,0.96,0.96,0.0
First_Hypothesis_00023,simulation_14.csv,0.96,0.96,0.0
First_Hypothesis_00023,simulation_15.csv,0.96,0.96,0.0
First_Hypothesis_00023,simulation_16.csv,0.96,0.96,0.0
First_Hypothesis_00023,simulation_17.csv,0.96,0.96,0.0
First_Hypothesis_00023,simulation_18.csv,0.96,0.96,0.0
First_Hypothesis_00023,simulation_19.csv,0.96,0.96,0.0
First_Hypothesis_00023,simulation_2.csv,0.96,0.96,0.0
First_Hypothesis_00023,simulation_20.csv,0.96,0.96,0.0
First_Hypothesis_00023,simulation_21.csv,0.96,0.96,0.0
First_Hypothesis_00023,simulation_22.csv,0.96,0.96,0.0
First_Hypothesis_00023,simulation_23.csv,0.96,0.96,0.0
First_Hypothesis_00023,simulation_24.csv,0.96,0.96,0.0
First_Hypothesis_00023,simulation_25.csv,0.96,0.96,0.0
First_Hypothesis_00023,simulation_26.csv,0.96,0.96,0.0
First_Hypothesis_00023,simulation_27.csv,0.96,0.96,0.0
First_Hypothesis_00023,simulation_28.csv,0.96,0.96,0.0
First_Hypothesis_00023,simulation_29.csv,0.96,0.96,0.0
First_Hypothesis_00023,simulation_3.csv,0.96,0.96,0.0
First_Hypothesis_00023,simulation_4.csv,0.96,0.96,0.0
First_Hypothesis_00023,simulation_5.csv,0.96,0.96,0.0
First_Hypothesis_00023,simulation_6.csv,0.96,0.96,0.0
First_Hypothesis_00023,simulation_7.csv,0.96,0.96,0.0
First_Hypothesis_00023,simulation_8.csv,0.96,0.96,0.0
First_Hypothesis_00023,simulation_9.csv,0.96,0.96,0.0
First_Hypothesis_00024,simulation_0.csv,0.12,0.12,0.0
First_Hypothesis_00024,simulation_1.csv,0.12,0.12,0.0
First_Hypothesis_00024,simulation_10.csv,0.12,0.12,0.0
First_Hypothesis_00024,simulation_11.csv,0.12,0.12,0.0
First_Hypothesis_00024,simulation_12.csv,0.12,0.12,0.0
First_Hypothesis_00024,simulation_13.csv,0.12,0.12,0.0
First_Hypothesis_00024,simulation_14.csv,0.12,0.12,0.0
First_Hypothesis_00024,simulation_15.csv,0.12,0.12,0.0
First_Hypothesis_00024,simulation_16.csv,0.12,0.12,0.0
First_Hypothesis_00024,simulation_17.csv,0.12,0.12,0.0
First_Hypothesis_00024,simulation_18.csv,0.12,0.12,0.0
First_Hypothesis_00024,simulation_19.csv,0.12,0.12,0.0
First_Hypothesis_00024,simulation_2.csv,0.12,0.12,0.0
First_Hypothesis_00024,simulation_20.csv,0.12,0.12,0.0
First_Hypothesis_00024,simulation_21.csv,0.12,0.12,0.0
First_Hypothesis_00024,simulation_22.csv,0.12,0.12,0.0
First_Hypothesis_00024,simulation_23.csv,0.12,0.12,0.0
First_Hypothesis_00024,simulation_24.csv,0.12,0.12,0.0
First_Hypothesis_00024,simulation_25.csv,0.12,0.12,0.0
First_Hypothesis_00024,simulation_26.csv,0.12,0.12,0.0
First_Hypothesis_00024,simulation_27.csv,0.12,0.12,0.0
First_Hypothesis_00024,simulation_28.csv,0.12,0.12,0.0
First_Hypothesis_00024,simulation_29.csv,0.12,0.12,0.0
First_Hypothesis_00024,simulation_3.csv,0.12,0.12,0.0
First_Hypothesis_00024,simulation_4.csv,0.12,0.12,0.0
First_Hypothesis_00024,simulation_5.csv,0.12,0.12,0.0
First_Hypothesis_00024,simulation_6.csv,0.12,0.12,0.0
First_Hypothesis_00024,simulation_7.csv,0.12,0.12,0.0
First_Hypothesis_00024,simulation_8.csv,0.12,0.12,0.0
First_Hypothesis_00024,simulation_9.csv,0.12,0.12,0.0
First_Hypothesis_00025,simulation_0.csv,0.2,0.2,0.0
First_Hypothesis_00025,simulation_1.csv,0.2,0.2,0.0
First_Hypothesis_00025,simulation_10.csv,0.2,0.2,0.0
First_Hypothesis_00025,simulation_11.csv,0.2,0.2,0.0
First_Hypothesis_00025,simulation_12.csv,0.2,0.2,0.0
First_Hypothesis_00025,simulation_13.csv,0.2,0.2,0.0
First_Hypothesis_00025,simulation_14.csv,0.2,0.2,0.0
First_Hypothesis_00025,simulation_15.csv,0.2,0.2,0.0
First_Hypothesis_00025,simulation_16.csv,0.2,0.2,0.0
First_Hypothesis_00025,simulation_17.csv,0.2,0.2,0.0
First_Hypothesis_00025,simulation_18.csv,0.2,0.2,0.0
First_Hypothesis_00025,simulation_19.csv,0.2,0.2,0.0
First_Hypothesis_00025,simulation_2.csv,0.2,0.2,0.0
First_Hypothesis_00025,simulation_20.csv,0.2,0.2,0.0
First_Hypothesis_00025,simulation_21.csv,0.2,0.2,0.0
First_Hypothesis_00025,simulation_22.csv,0.2,0.2,0.0
First_Hypothesis_00025,simulation_23.csv,0.2,0.2,0.0
First_Hypothesis_00025,simulation_24.csv,0.2,0.2,0.0
First_Hypothesis_00025,simulation_25.csv,0.2,0.2,0.0
First_Hypothesis_00025,simulation_26.csv,0.2,0.2,0.0
First_Hypothesis_00025,simulation_27.csv,0.2,0.2,0.0
First_Hypothesis_00025,simulation_28.csv,0.2,0.2,0.0
First_Hypothesis_00025,simulation_29.csv,0.2,0.2,0.0
First_Hypothesis_00025,simulation_3.csv,0.2,0.2,0.0
First_Hypothesis_00025,simulation_4.csv,0.2,0.2,0.0
First_Hypothesis_00025,simulation_5.csv,0.2,0.2,0.0
First_Hypothesis_00025,simulation_6.csv,0.2,0.2,0.0
First_Hypothesis_00025,simulation_7.csv,0.2,0.2,0.0
First_Hypothesis_00025,simulation_8.csv,0.2,0.2,0.0
First_Hypothesis_00025,simulation_9.csv,0.2,0.2,0.0
First_Hypothesis_00026,simulation_0.csv,0.32,0.32,0.0
First_Hypothesis_00026,simulation_1.csv,0.32,0.32,0.0
First_Hypothesis_00026,simulation_10.csv,0.32,0.32,0.0
First_Hypothesis_00026,simulation_11.csv,0.32,0.32,0.0
First_Hypothesis_00026,simulation_12.csv,0.32,0.32,0.0
First_Hypothesis_00026,simulation_13.csv,0.32,0.32,0.0
First_Hypothesis_00026,simulation_14.csv,0.32,0.32,0.0
First_Hypothesis_00026,simulation_15.csv,0.32,0.32,0.0
First_Hypothesis_00026,simulation_16.csv,0.32,0.32,0.0
First_Hypothesis_00026,simulation_17.csv,0.32,0.32,0.0
First_Hypothesis_00026,simulation_18.csv,0.32,0.32,0.0
First_Hypothesis_00026,simulation_19.csv,0.32,0.32,0.0
First_Hypothesis_00026,simulation_2.csv,0.32,0.32,0.0
First_Hypothesis_00026,simulation_20.csv,0.32,0.32,0.0
First_Hypothesis_00026,simulation_21.csv,0.32,0.32,0.0
First_Hypothesis_00026,simulation_22.csv,0.32,0.32,0.0
First_Hypothesis_00026,simulation_23.csv,0.32,0.32,0.0
First_Hypothesis_00026,simulation_24.csv,0.32,0.32,0.0
First_Hypothesis_00026,simulation_25.csv,0.32,0.32,0.0
First_Hypothesis_00026,simulation_26.csv,0.32,0.32,0.0
First_Hypothesis_00026,simulation_27.csv,0.32,0.32,0.0
First_Hypothesis_00026,simulation_28.csv,0.32,0.32,0.0
First_Hypothesis_00026,simulation_29.csv,0.32,0.32,0.0
First_Hypothesis_00026,simulation_3.csv,0.32,0.32,0.0
First_Hypothesis_00026,simulation_4.csv,0.32,0.32,0.0
