run_tag,agent,csv,n_jumps,mean_jump_deg,variance_jump_deg2,std_jump_deg,mean_jump_cos,variance_jump_cos,std_jump_cos,opposite_switch_rate
newoutcome1_00012,b,simulation_b_sim0_round17.csv,999,104.4144,2072.6778,45.5267,65.411,4185.0044,64.6916,0.1451
newoutcome1_00012,b,simulation_b_sim0_round18.csv,999,110.1802,2408.6849,49.0784,76.3051,4753.1014,68.9427,0.2032
newoutcome1_00012,b,simulation_b_sim0_round19.csv,999,108.3784,2332.1372,48.2922,71.4651,4795.1336,69.2469,0.2052
newoutcome1_00012,b,simulation_b_sim0_round2.csv,999,98.964,2255.0127,47.487,61.7135,4140.0247,64.343,0.1211
newoutcome1_00012,b,simulation_b_sim0_round20.csv,999,109.009,2223.3156,47.152,71.894,4623.2364,67.9944,0.1932
newoutcome1_00012,b,simulation_b_sim0_round21.csv,999,106.0811,2750.2329,52.4427,72.3961,5227.3273,72.3003,0.2262
newoutcome1_00012,b,simulation_b_sim0_round22.csv,999,105.4955,2369.0178,48.6726,69.7309,4583.0736,67.6984,0.1732
newoutcome1_00012,b,simulation_b_sim0_round23.csv,999,113.3784,2543.1593,50.4297,80.9982,5080.6385,71.2786,0.2462
newoutcome1_00012,b,simulation_b_sim0_round24.csv,999,110.1802,2688.695,51.8526,77.3199,5242.5557,72.4055,0.2442
newoutcome1_00012,b,simulation_b_sim0_round3.csv,999,100.2703,2446.971,49.4669,64.454,4490.3983,67.0104,0.1491
newoutcome1_00012,b,simulation_b_sim0_round4.csv,999,99.8198,1766.1499,42.0256,56.2353,3616.7959,60.1398,0.1061
newoutcome1_00012,b,simulation_b_sim0_round5.csv,999,110.045,2395.8647,48.9476,75.6559,4773.7355,69.0922,0.2052
newoutcome1_00012,b,simulation_b_sim0_round6.csv,999,102.6577,1996.5119,44.6823,63.1333,3962.1811,62.9459,0.1231
newoutcome1_00012,b,simulation_b_sim0_round7.csv,999,105.7207,2136.7546,46.225,69.2841,4161.1556,64.507,0.1391
newoutcome1_00012,b,simulation_b_sim0_round8.csv,999,103.6036,2525.5782,50.2551,65.9654,4990.7162,70.645,0.2082
newoutcome1_00012,b,simulation_b_sim0_round9.csv,999,106.5315,2374.3555,48.7274,69.2529,4804.2934,69.313,0.2002
newoutcome1_00013,a,simulation_a_sim0_round0.csv,999,104.2793,2330.1915,48.2721,70.7121,4216.584,64.9352,0.1311
newoutcome1_00013,a,simulation_a_sim0_round1.csv,999,106.5315,2293.1931,47.8873,69.147,4639.6426,68.1149,0.1862
newoutcome1_00013,a,simulation_a_sim0_round10.csv,999,107.2523,2179.5415,46.6856,68.1965,4602.1539,67.8392,0.1902
newoutcome1_00013,a,simulation_a_sim0_round11.csv,999,117.4775,2876.2457,53.6306,87.4405,5790.0451,76.0923,0.3323
newoutcome1_00013,a,simulation_a_sim0_round12.csv,999,105.1351,2363.8344,48.6193,66.7907,4796.5664,69.2572,0.1982
newoutcome1_00013,a,simulation_a_sim0_round13.csv,999,107.7928,2554.2165,50.5393,73.3734,4978.6859,70.5598,0.2132
newoutcome1_00013,a,simulation_a_sim0_round14.csv,999,114.8198,2554.7771,50.5448,83.5106,5072.8556,71.224,0.2533
newoutcome1_00013,a,simulation_a_sim0_round15.csv,999,113.0631,2409.6964,49.0887,78.5866,5019.106,70.8456,0.2412
newoutcome1_00013,a,simulation_a_sim0_round16.csv,999,116.8468,2370.8092,48.691,83.9007,5031.8188,70.9353,0.2623
newoutcome1_00013,a,simulation_a_sim0_round17.csv,999,118.964,2518.3394,50.1831,86.5872,5444.0767,73.784,0.3113
newoutcome1_00013,a,simulation_a_sim0_round18.csv,999,116.3063,2505.0804,50.0508,85.1665,5049.6771,71.0611,0.2603
newoutcome1_00013,a,simulation_a_sim0_round19.csv,999,105.4505,2502.3019,50.023,65.9109,5224.1649,72.2784,0.2402
newoutcome1_00013,a,simulation_a_sim0_round2.csv,999,101.3514,2009.645,44.8291,61.7466,3923.6308,62.6389,0.1171
newoutcome1_00013,a,simulation_a_sim0_round20.csv,999,112.1622,2446.4226,49.4613,76.8705,5127.0132,71.6032,0.2472
newoutcome1_00013,a,simulation_a_sim0_round21.csv,999,112.6577,2685.9408,51.8261,80.6853,5290.9617,72.739,0.2603
newoutcome1_00013,a,simulation_a_sim0_round22.csv,999,111.9369,2348.8247,48.4647,75.9577,4977.2512,70.5496,0.2342
newoutcome1_00013,a,simulation_a_sim0_round23.csv,999,106.2162,2816.8811,53.0743,72.8562,5344.4496,73.1057,0.2362
newoutcome1_00013,a,simulation_a_sim0_round24.csv,999,105.3604,2858.1365,53.4615,72.1226,5375.7194,73.3193,0.2352
newoutcome1_00013,a,simulation_a_sim0_round3.csv,999,108.0631,2848.8748,53.3749,75.6619,5411.768,73.5647,0.2482
newoutcome1_00013,a,simulation_a_sim0_round4.csv,999,99.009,2093.9067,45.7592,59.5451,3972.0455,63.0242,0.1161
newoutcome1_00013,a,simulation_a_sim0_round5.csv,999,103.7387,2288.5379,47.8387,66.3396,4465.5716,66.8249,0.1622
newoutcome1_00013,a,simulation_a_sim0_round6.csv,999,96.3063,2025.7718,45.0086,55.0881,3824.6912,61.8441,0.1081
newoutcome1_00013,a,simulation_a_sim0_round7.csv,999,102.7027,2143.4897,46.2978,63.6982,4237.0677,65.0928,0.1451
newoutcome1_00013,a,simulation_a_sim0_round8.csv,999,106.3063,2201.1726,46.9167,69.3479,4385.919,66.2263,0.1622
newoutcome1_00013,a,simulation_a_sim0_round9.csv,999,104.4595,2024.7075,44.9968,65.5792,4073.2714,63.8222,0.1351
newoutcome1_00013,b,simulation_b_sim0_round0.csv,999,102.027,2624.87,51.2335,64.1936,5136.1071,71.6666,0.2172
newoutcome1_00013,b,simulation_b_sim0_round1.csv,999,100.6757,1945.4097,44.1068,60.2156,3817.0856,61.7826,0.1101
newoutcome1_00013,b,simulation_b_sim0_round10.csv,999,105.8108,2056.8069,45.352,67.9339,4132.5508,64.2849,0.1411
newoutcome1_00013,b,simulation_b_sim0_round11.csv,999,101.982,2461.5989,49.6145,66.1162,4606.552,67.8716,0.1642
newoutcome1_00013,b,simulation_b_sim0_round12.csv,999,103.0631,2130.1373,46.1534,59.1839,4628.7961,68.0353,0.2002
newoutcome1_00013,b,simulation_b_sim0_round13.csv,999,114.5045,2941.6631,54.2371,84.9439,5662.9896,75.2528,0.3023
newoutcome1_00013,b,simulation_b_sim0_round14.csv,999,110.2252,1966.5574,44.3459,73.8335,4077.2721,63.8535,0.1491
newoutcome1_00013,b,simulation_b_sim0_round15.csv,999,99.3243,2402.6242,49.0166,60.9018,4570.2877,67.6039,0.1642
newoutcome1_00013,b,simulation_b_sim0_round16.csv,999,106.6667,2741.1824,52.3563,74.624,5065.0584,71.1692,0.2112
newoutcome1_00013,b,simulation_b_sim0_round17.csv,999,102.5676,2558.8068,50.5846,67.2756,4791.8695,69.2233,0.1802
newoutcome1_00013,b,simulation_b_sim0_round18.csv,999,109.1892,2451.7968,49.5156,72.3886,5095.4897,71.3827,0.2342
newoutcome1_00013,b,simulation_b_sim0_round19.csv,999,98.9189,2566.265,50.6583,62.3788,4750.0898,68.9209,0.1712
newoutcome1_00013,b,simulation_b_sim0_round2.csv,999,99.8649,2087.8825,45.6934,60.951,3957.939,62.9122,0.1141
newoutcome1_00013,b,simulation_b_sim0_round20.csv,999,107.1171,2470.2879,49.702,70.0351,5028.5185,70.912,0.2212
newoutcome1_00013,b,simulation_b_sim0_round21.csv,999,106.1261,2328.7656,48.2573,67.0598,4850.2911,69.644,0.2082
newoutcome1_00013,b,simulation_b_sim0_round22.csv,999,104.3243,2119.9087,46.0425,63.374,4451.6782,66.7209,0.1752
newoutcome1_00013,b,simulation_b_sim0_round23.csv,999,117.4775,2722.0373,52.1731,87.5416,5444.1032,73.7842,0.3023
newoutcome1_00013,b,simulation_b_sim0_round24.csv,999,100.9009,2027.7948,45.031,60.9685,3964.8129,62.9668,0.1211
newoutcome1_00013,b,simulation_b_sim0_round3.csv,999,95.0,2160.2705,46.4787,56.6213,3859.4476,62.1245,0.0951
newoutcome1_00013,b,simulation_b_sim0_round4.csv,999,104.0991,2237.915,47.3066,66.3767,4406.4849,66.3814,0.1592
newoutcome1_00013,b,simulation_b_sim0_round5.csv,999,108.4234,2344.6813,48.4219,72.469,4726.5786,68.7501,0.1972
newoutcome1_00013,b,simulation_b_sim0_round6.csv,999,108.964,2133.7201,46.1922,71.2076,4492.401,67.0254,0.1832
newoutcome1_00013,b,simulation_b_sim0_round7.csv,999,107.4775,2157.5083,46.449,70.6406,4352.7579,65.9754,0.1632
newoutcome1_00013,b,simulation_b_sim0_round8.csv,999,105.1351,2002.6621,44.7511,64.3355,4238.8251,65.1063,0.1582
newoutcome1_00013,b,simulation_b_sim0_round9.csv,999,106.6216,2570.2134,50.6973,71.6967,4997.0827,70.69,0.2112
newoutcome1_00014,a,simulation_a_sim0_round0.csv,999,102.7477,2550.1828,50.4993,68.6764,4666.2823,68.3102,0.1662
newoutcome1_00014,a,simulation_a_sim0_round1.csv,999,93.9189,2133.3992,46.1887,53.6969,3887.4277,62.3492,0.1061
newoutcome1_00014,a,simulation_a_sim0_round10.csv,999,126.3514,2051.5788,45.2944,97.1554,4623.7145,67.9979,0.2983
newoutcome1_00014,a,simulation_a_sim0_round11.csv,999,118.964,2603.5598,51.0251,90.1411,5145.9637,71.7354,0.2873
newoutcome1_00014,a,simulation_a_sim0_round12.csv,999,105.8559,2321.1856,48.1787,69.0349,4604.0344,67.853,0.1792
newoutcome1_00014,a,simulation_a_sim0_round13.csv,999,106.0811,2324.1307,48.2092,69.2157,4628.226,68.0311,0.1822
newoutcome1_00014,a,simulation_a_sim0_round14.csv,999,96.1261,2713.8358,52.0945,59.5232,4961.6093,70.4387,0.1842
newoutcome1_00014,a,simulation_a_sim0_round15.csv,999,112.2523,2328.79,48.2575,77.2251,4849.9934,69.6419,0.2232
newoutcome1_00014,a,simulation_a_sim0_round16.csv,999,116.7117,2156.8867,46.4423,82.364,4735.4069,68.8143,0.2362
newoutcome1_00014,a,simulation_a_sim0_round17.csv,999,112.2523,2065.0125,45.4424,76.3915,4375.1342,66.1448,0.1832
newoutcome1_00014,a,simulation_a_sim0_round18.csv,999,108.6036,2402.9329,49.0197,72.7055,4857.8324,69.6982,0.2092
newoutcome1_00014,a,simulation_a_sim0_round19.csv,999,100.7207,2526.7847,50.2671,64.4519,4722.7607,68.7223,0.1722
newoutcome1_00014,a,simulation_a_sim0_round2.csv,999,100.8559,2274.2918,47.6895,61.887,4415.0632,66.4459,0.1562
newoutcome1_00014,a,simulation_a_sim0_round20.csv,999,114.6396,2433.8379,49.3339,82.015,4963.0274,70.4488,0.2432
newoutcome1_00014,a,simulation_a_sim0_round21.csv,999,119.1892,2693.9311,51.9031,89.9189,5419.7644,73.619,0.3123
newoutcome1_00014,a,simulation_a_sim0_round22.csv,999,104.1892,2819.7327,53.1012,69.9908,5330.1018,73.0075,0.2292
newoutcome1_00014,a,simulation_a_sim0_round23.csv,999,103.4234,2351.8957,48.4963,67.1284,4483.0644,66.9557,0.1592
newoutcome1_00014,a,simulation_a_sim0_round24.csv,999,111.0811,2367.4173,48.6561,75.7511,4885.241,69.8945,0.2212
newoutcome1_00014,a,simulation_a_sim0_round3.csv,999,119.7297,2248.1233,47.4144,88.2327,4806.199,69.3268,0.2613
newoutcome1_00014,a,simulation_a_sim0_round4.csv,999,110.5405,2243.8458,47.3692,72.7387,4845.896,69.6125,0.2202
newoutcome1_00014,a,simulation_a_sim0_round5.csv,999,101.982,1913.7532,43.7465,62.9548,3703.4325,60.8558,0.0971
newoutcome1_00014,a,simulation_a_sim0_round6.csv,999,103.1982,1897.3014,43.558,62.0275,3919.0023,62.6019,0.1271
newoutcome1_00014,a,simulation_a_sim0_round7.csv,999,111.3964,2912.001,53.963,80.3612,5585.9626,74.7393,0.2783
newoutcome1_00014,a,simulation_a_sim0_round8.csv,999,115.5856,2639.9123,51.3801,82.6048,5520.3674,74.2992,0.2973
newoutcome1_00014,a,simulation_a_sim0_round9.csv,999,110.9009,2399.3379,48.983,74.2433,5085.8934,71.3154,0.2402
newoutcome1_00014,b,simulation_b_sim0_round0.csv,999,116.0811,2048.1788,45.2568,80.82,4562.0104,67.5427,0.2182
newoutcome1_00014,b,simulation_b_sim0_round1.csv,999,100.3604,2039.2989,45.1586,59.8548,4005.7957,63.2914,0.1261
newoutcome1_00014,b,simulation_b_sim0_round10.csv,999,99.5946,2324.4597,48.2127,59.4863,4548.7461,67.4444,0.1702
newoutcome1_00014,b,simulation_b_sim0_round11.csv,999,106.3063,2391.9041,48.9071,71.2781,4605.1165,67.861,0.1762
newoutcome1_00014,b,simulation_b_sim0_round12.csv,999,99.2793,2437.957,49.3757,62.31,4525.1966,67.2696,0.1542
newoutcome1_00014,b,simulation_b_sim0_round13.csv,999,103.6036,2261.8006,47.5584,64.6871,4536.482,67.3534,0.1732
newoutcome1_00014,b,simulation_b_sim0_round14.csv,999,108.5135,2414.3964,49.1365,74.5084,4676.2333,68.383,0.1892
newoutcome1_00014,b,simulation_b_sim0_round15.csv,999,107.027,2237.9963,47.3075,70.0078,4515.9188,67.2006,0.1762
newoutcome1_00014,b,simulation_b_sim0_round16.csv,999,102.4775,2532.6586,50.3255,65.0009,4929.8556,70.2129,0.1992
newoutcome1_00014,b,simulation_b_sim0_round17.csv,999,101.5315,2058.2733,45.3682,63.2927,3923.6269,62.6389,0.1121
newoutcome1_00014,b,simulation_b_sim0_round18.csv,999,108.8288,2055.641,45.3392,69.7442,4447.1466,66.6869,0.1822
newoutcome1_00014,b,simulation_b_sim0_round19.csv,999,115.4955,2555.2402,50.5494,84.921,5027.3051,70.9035,0.2533
newoutcome1_00014,b,simulation_b_sim0_round2.csv,999,102.1622,2250.2803,47.4371,64.2276,4344.6772,65.9142,0.1491
newoutcome1_00014,b,simulation_b_sim0_round20.csv,999,108.6486,2224.7251,47.167,70.089,4747.1456,68.8995,0.2062
newoutcome1_00014,b,simulation_b_sim0_round21.csv,999,110.2703,2202.1313,46.9269,72.9492,4686.3428,68.4569,0.2042
newoutcome1_00014,b,simulation_b_sim0_round22.csv,999,111.3514,2144.9155,46.3132,73.7284,4673.2531,68.3612,0.2082
newoutcome1_00014,b,simulation_b_sim0_round23.csv,999,100.3153,2602.2802,51.0125,64.7092,4808.6981,69.3448,0.1762
newoutcome1_00014,b,simulation_b_sim0_round24.csv,999,108.8739,2417.1424,49.1644,72.2,4986.5911,70.6158,0.2232
newoutcome1_00014,b,simulation_b_sim0_round3.csv,999,97.2072,2703.465,51.9949,61.3733,4918.2864,70.1305,0.1792
newoutcome1_00014,b,simulation_b_sim0_round4.csv,999,91.8018,1603.7643,40.047,47.1274,2924.3933,54.0777,0.049
newoutcome1_00014,b,simulation_b_sim0_round5.csv,999,102.2973,2602.0568,51.0104,65.6811,4993.0581,70.6616,0.2012
newoutcome1_00014,b,simulation_b_sim0_round6.csv,999,105.2703,2296.8207,47.9252,65.9996,4745.3585,68.8866,0.1972
newoutcome1_00014,b,simulation_b_sim0_round7.csv,999,95.8108,3421.6866,58.4952,64.451,6043.629,77.7408,0.2563
newoutcome1_00014,b,simulation_b_sim0_round8.csv,999,101.6667,2373.6974,48.7206,63.5154,4603.1514,67.8465,0.1712
newoutcome1_00014,b,simulation_b_sim0_round9.csv,999,108.3784,2604.031,51.0297,70.7436,5454.0949,73.8518,0.2643
newoutcome1_00015,a,simulation_a_sim0_round0.csv,999,105.4054,2509.7804,50.0977,70.6713,4779.2437,69.1321,0.1872
newoutcome1_00015,a,simulation_a_sim0_round1.csv,999,96.4865,2449.5667,49.4931,60.4485,4360.6817,66.0355,0.1301
newoutcome1_00015,a,simulation_a_sim0_round10.csv,999,120.5856,2579.9423,50.7931,88.8271,5627.5351,75.0169,0.3383
newoutcome1_00015,a,simulation_a_sim0_round11.csv,999,102.7477,2229.5916,47.2186,63.7833,4421.7672,66.4964,0.1612
newoutcome1_00015,a,simulation_a_sim0_round12.csv,999,135.3604,2418.5073,49.1783,110.8473,5512.7705,74.248,0.4765
newoutcome1_00015,a,simulation_a_sim0_round13.csv,999,105.9459,2845.8728,53.3467,72.9485,5354.6864,73.1757,0.2352
newoutcome1_00015,a,simulation_a_sim0_round14.csv,999,98.1532,1652.0717,40.6457,55.5105,3210.3737,56.6602,0.0641
newoutcome1_00015,a,simulation_a_sim0_round15.csv,999,100.9009,2056.2016,45.3454,61.4414,3987.6402,63.1478,0.1211
newoutcome1_00015,a,simulation_a_sim0_round16.csv,999,100.5856,2036.6056,45.1288,60.8789,3948.5938,62.8378,0.1181
newoutcome1_00015,a,simulation_a_sim0_round17.csv,999,111.0811,2416.1147,49.154,75.3164,5037.9663,70.9786,0.2352
newoutcome1_00015,a,simulation_a_sim0_round18.csv,999,100.4054,2032.2754,45.0808,58.03,4136.5508,64.316,0.1461
newoutcome1_00015,a,simulation_a_sim0_round19.csv,999,90.045,1795.7144,42.3759,47.1169,3176.7553,56.3627,0.0601
newoutcome1_00015,a,simulation_a_sim0_round2.csv,999,114.3694,2374.0508,48.7242,81.265,4873.3216,69.8092,0.2342
newoutcome1_00015,a,simulation_a_sim0_round20.csv,999,111.1261,3369.8979,58.0508,80.7873,6473.2153,80.4563,0.3534
newoutcome1_00015,a,simulation_a_sim0_round21.csv,999,118.9189,2969.3712,54.4919,90.4394,5883.3029,76.7027,0.3514
newoutcome1_00015,a,simulation_a_sim0_round22.csv,999,108.5586,2163.1506,46.5097,68.8964,4715.8619,68.6721,0.2062
newoutcome1_00015,a,simulation_a_sim0_round23.csv,999,101.0811,1934.5515,43.9835,62.1958,3687.6803,60.7263,0.0931
newoutcome1_00015,a,simulation_a_sim0_round24.csv,999,100.4505,2061.7708,45.4067,60.8165,3989.8135,63.165,0.1211
newoutcome1_00015,a,simulation_a_sim0_round3.csv,999,99.3694,2131.9165,46.1727,60.9122,3991.7189,63.1801,0.1141
newoutcome1_00015,a,simulation_a_sim0_round4.csv,999,105.5405,2369.6474,48.679,70.8879,4476.3829,66.9058,0.1612
newoutcome1_00015,a,simulation_a_sim0_round5.csv,999,103.7838,2674.847,51.7189,69.6455,4991.5615,70.651,0.1982
newoutcome1_00015,a,simulation_a_sim0_round6.csv,999,113.1532,2446.1098,49.4582,80.2634,4917.2162,70.1229,0.2312
newoutcome1_00015,a,simulation_a_sim0_round7.csv,999,104.6396,2210.1907,47.0127,67.1987,4351.9861,65.9696,0.1552
newoutcome1_00015,a,simulation_a_sim0_round8.csv,999,100.9009,2157.6545,46.4506,60.9067,4249.7146,65.1898,0.1461
newoutcome1_00015,a,simulation_a_sim0_round9.csv,999,104.6396,2258.888,47.5278,67.5647,4422.7087,66.5034,0.1602
newoutcome1_00015,b,simulation_b_sim0_round0.csv,999,110.6306,2572.8985,50.7237,78.2128,4970.2459,70.5,0.2222
newoutcome1_00015,b,simulation_b_sim0_round1.csv,999,107.7027,2094.7923,45.7689,70.274,4291.0898,65.5064,0.1602
newoutcome1_00015,b,simulation_b_sim0_round10.csv,999,125.7658,2294.7286,47.9033,95.7722,5215.0053,72.215,0.3433
newoutcome1_00015,b,simulation_b_sim0_round11.csv,999,98.2883,2159.1413,46.4666,61.5777,3859.7697,62.127,0.0931
newoutcome1_00015,b,simulation_b_sim0_round12.csv,999,122.2973,2447.8484,49.4757,92.2301,5249.9424,72.4565,0.3193
newoutcome1_00015,b,simulation_b_sim0_round13.csv,999,109.0541,2661.9049,51.5937,73.1427,5446.6287,73.8013,0.2623
newoutcome1_00015,b,simulation_b_sim0_round14.csv,999,124.0541,2475.2315,49.7517,98.7597,4736.9852,68.8258,0.2973
newoutcome1_00015,b,simulation_b_sim0_round15.csv,999,111.1712,1811.7031,42.5641,75.925,3684.3187,60.6986,0.1171
newoutcome1_00015,b,simulation_b_sim0_round16.csv,999,111.2613,2672.2553,51.6939,79.6644,5127.6322,71.6075,0.2382
newoutcome1_00015,b,simulation_b_sim0_round17.csv,999,100.8108,1672.6385,40.8979,56.1565,3552.3647,59.6017,0.1071
newoutcome1_00015,b,simulation_b_sim0_round18.csv,999,102.8829,2808.4642,52.9949,69.7323,5139.7567,71.6921,0.2052
newoutcome1_00015,b,simulation_b_sim0_round19.csv,999,113.6036,2623.8748,51.2238,79.6837,5454.4228,73.8541,0.2813
newoutcome1_00015,b,simulation_b_sim0_round2.csv,999,99.0991,1893.426,43.5135,58.3029,3646.5642,60.3868,0.0941
newoutcome1_00015,b,simulation_b_sim0_round20.csv,999,96.2162,2664.0253,51.6142,60.9589,4750.7833,68.9259,0.1602
newoutcome1_00015,b,simulation_b_sim0_round21.csv,999,107.5676,2093.4761,45.7545,70.7171,4221.8295,64.9756,0.1522
newoutcome1_00015,b,simulation_b_sim0_round22.csv,999,111.3514,2181.4386,46.7059,77.0053,4392.9986,66.2797,0.1782
newoutcome1_00015,b,simulation_b_sim0_round23.csv,999,128.1982,2382.4717,48.8106,97.9042,5681.6825,75.3769,0.4034
newoutcome1_00015,b,simulation_b_sim0_round24.csv,999,131.0811,2871.9764,53.5908,105.8696,6188.7319,78.6685,0.4885
newoutcome1_00015,b,simulation_b_sim0_round3.csv,999,102.7928,2234.5272,47.2708,63.3177,4478.8551,66.9242,0.1682
newoutcome1_00015,b,simulation_b_sim0_round4.csv,999,101.4865,2276.4204,47.7118,63.5604,4364.7156,66.066,0.1491
newoutcome1_00015,b,simulation_b_sim0_round5.csv,999,109.6847,2178.8834,46.6785,74.828,4333.8384,65.8319,0.1662
newoutcome1_00015,b,simulation_b_sim0_round6.csv,999,99.7297,2652.5822,51.5032,64.0038,4901.8799,70.0134,0.1832
newoutcome1_00015,b,simulation_b_sim0_round7.csv,999,105.5856,2224.1808,47.1612,68.545,4399.9862,66.3324,0.1612
newoutcome1_00015,b,simulation_b_sim0_round8.csv,999,108.5586,2033.2909,45.092,69.0471,4421.3598,66.4933,0.1802
newoutcome1_00015,b,simulation_b_sim0_round9.csv,999,101.4414,2137.4492,46.2326,63.3085,4080.5284,63.879,0.1251
newoutcome1_00016,a,simulation_a_sim0_round0.csv,999,93.3784,2129.2314,46.1436,52.537,3897.6533,62.4312,0.1101
newoutcome1_00016,a,simulation_a_sim0_round1.csv,999,84.009,2254.8787,47.4856,45.0443,3817.0825,61.7825,0.0921
newoutcome1_00016,a,simulation_a_sim0_round10.csv,999,104.0541,1892.2155,43.4996,63.7464,3888.4898,62.3578,0.1231
newoutcome1_00016,a,simulation_a_sim0_round11.csv,999,100.3604,2047.4151,45.2484,59.4562,4054.4208,63.6743,0.1321
newoutcome1_00016,a,simulation_a_sim0_round12.csv,999,101.8018,2616.0388,51.1472,68.1263,4727.2828,68.7552,0.1672
newoutcome1_00016,a,simulation_a_sim0_round13.csv,999,111.036,2493.0889,49.9308,75.799,5142.7676,71.7131,0.2432
newoutcome1_00016,a,simulation_a_sim0_round14.csv,999,109.6396,2689.9502,51.8647,78.5372,5011.5504,70.7923,0.2192
newoutcome1_00016,a,simulation_a_sim0_round15.csv,999,117.8829,2746.2398,52.4046,89.9768,5248.3944,72.4458,0.2893
newoutcome1_00016,a,simulation_a_sim0_round16.csv,999,124.7748,2632.5394,51.3083,95.1802,5793.6189,76.1158,0.3864
newoutcome1_00016,a,simulation_a_sim0_round17.csv,999,108.3333,2141.0321,46.2713,71.8472,4336.6389,65.8532,0.1642
newoutcome1_00016,a,simulation_a_sim0_round18.csv,999,116.036,2697.7983,51.9403,86.0258,5298.9818,72.7941,0.2803
newoutcome1_00016,a,simulation_a_sim0_round19.csv,999,128.018,1572.4205,39.6538,93.8394,4502.2316,67.0987,0.2923
newoutcome1_00016,a,simulation_a_sim0_round2.csv,999,81.6216,3233.0391,56.8598,47.2946,5674.0023,75.326,0.2232
newoutcome1_00016,a,simulation_a_sim0_round20.csv,999,102.973,2160.8921,46.4854,64.9718,4201.9959,64.8228,0.1391
newoutcome1_00016,a,simulation_a_sim0_round21.csv,999,100.3604,3224.2688,56.7826,67.6641,5885.9984,76.7203,0.2603
newoutcome1_00016,a,simulation_a_sim0_round22.csv,999,115.2252,3295.3651,57.4053,83.1595,6792.8138,82.4185,0.4054
newoutcome1_00016,a,simulation_a_sim0_round23.csv,999,130.2703,2564.6563,50.6424,102.2973,5909.1679,76.8711,0.4474
newoutcome1_00016,a,simulation_a_sim0_round24.csv,999,104.2342,2163.0653,46.5088,66.7848,4227.7934,65.0215,0.1431
newoutcome1_00016,a,simulation_a_sim0_round3.csv,999,100.6757,2436.4418,49.3603,63.4986,4604.6646,67.8577,0.1652
newoutcome1_00016,a,simulation_a_sim0_round4.csv,999,100.2703,1874.7766,43.2987,59.108,3697.264,60.8051,0.1021
newoutcome1_00016,a,simulation_a_sim0_round5.csv,999,102.5225,2561.9672,50.6159,67.2536,4794.3193,69.241,0.1802
newoutcome1_00016,a,simulation_a_sim0_round6.csv,999,107.1622,2677.7352,51.7468,71.3466,5351.5839,73.1545,0.2462
newoutcome1_00016,a,simulation_a_sim0_round7.csv,999,99.5045,2443.8675,49.4355,61.6901,4618.2504,67.9577,0.1662
newoutcome1_00016,a,simulation_a_sim0_round8.csv,999,103.6937,2364.85,48.6297,68.0676,4462.3621,66.8009,0.1562
newoutcome1_00016,a,simulation_a_sim0_round9.csv,999,104.1441,2076.3459,45.5669,67.6777,3944.133,62.8023,0.1151
