tag,git_commit,steps,n_simulations,seed,activation_check,activation_check_params,decay,decay_params,growth,growth_params,influence,influence_params,starting_values,starting_values_params
First_Hypothesis_00111,972d0a8,50,30,42,linear_check,{},flat_decay,{'decay_rate': 1},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0, 'elevation': 0.4}",random_starting_values,"{'low': 0, 'high': 0.5}"
First_Hypothesis_00112,972d0a8,50,30,42,linear_check,{},flat_decay,{'decay_rate': 0.01},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0, 'elevation': 0.4}",random_starting_values,"{'low': 0, 'high': 1}"
First_Hypothesis_00113,972d0a8,50,30,42,linear_check,{},flat_decay,{'decay_rate': 0.02},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0, 'elevation': 0.4}",random_starting_values,"{'low': 0, 'high': 1}"
First_Hypothesis_00114,972d0a8,50,30,42,linear_check,{},flat_decay,{'decay_rate': 0.05},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0, 'elevation': 0.4}",random_starting_values,"{'low': 0, 'high': 1}"
First_Hypothesis_00115,972d0a8,50,30,42,linear_check,{},flat_decay,{'decay_rate': 0.1},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0, 'elevation': 0.4}",random_starting_values,"{'low': 0, 'high': 1}"
First_Hypothesis_00116,972d0a8,50,30,42,linear_check,{},flat_decay,{'decay_rate': 0.15},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0, 'elevation': 0.4}",random_starting_values,"{'low': 0, 'high': 1}"
First_Hypothesis_00117,972d0a8,50,30,42,linear_check,{},flat_decay,{'decay_rate': 0.2},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0, 'elevation': 0.4}",random_starting_values,"{'low': 0, 'high': 1}"
First_Hypothesis_00118,972d0a8,50,30,42,linear_check,{},flat_decay,{'decay_rate': 0.5},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0, 'elevation': 0.4}",random_starting_values,"{'low': 0, 'high': 1}"
First_Hypothesis_00119,972d0a8,50,30,42,linear_check,{},flat_decay,{'decay_rate': 1},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0, 'elevation': 0.4}",random_starting_values,"{'low': 0, 'high': 1}"
First_Hypothesis_00120,972d0a8,50,30,42,linear_check,{},flat_decay,{'decay_rate': 0.01},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.1, 'elevation': 0}",random_starting_values,"{'low': 0, 'high': 0.1}"
First_Hypothesis_00121,972d0a8,50,30,42,linear_check,{},flat_decay,{'decay_rate': 0.02},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.1, 'elevation': 0}",random_starting_values,"{'low': 0, 'high': 0.1}"
First_Hypothesis_00122,972d0a8,50,30,42,linear_check,{},flat_decay,{'decay_rate': 0.05},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.1, 'elevation': 0}",random_starting_values,"{'low': 0, 'high': 0.1}"
First_Hypothesis_00123,972d0a8,50,30,42,linear_check,{},flat_decay,{'decay_rate': 0.1},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.1, 'elevation': 0}",random_starting_values,"{'low': 0, 'high': 0.1}"
First_Hypothesis_00124,972d0a8,50,30,42,linear_check,{},flat_decay,{'decay_rate': 0.15},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.1, 'elevation': 0}",random_starting_values,"{'low': 0, 'high': 0.1}"
First_Hypothesis_00125,972d0a8,50,30,42,linear_check,{},flat_decay,{'decay_rate': 0.2},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.1, 'elevation': 0}",random_starting_values,"{'low': 0, 'high': 0.1}"
First_Hypothesis_00126,972d0a8,50,30,42,linear_check,{},flat_decay,{'decay_rate': 0.5},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.1, 'elevation': 0}",random_starting_values,"{'low': 0, 'high': 0.1}"
First_Hypothesis_00127,972d0a8,50,30,42,linear_check,{},flat_decay,{'decay_rate': 1},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.1, 'elevation': 0}",random_starting_values,"{'low': 0, 'high': 0.1}"
First_Hypothesis_00128,972d0a8,50,30,42,linear_check,{},flat_decay,{'decay_rate': 0.01},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.1, 'elevation': 0}",random_starting_values,"{'low': 0, 'high': 0.5}"
First_Hypothesis_00129,972d0a8,50,30,42,linear_check,{},flat_decay,{'decay_rate': 0.02},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.1, 'elevation': 0}",random_starting_values,"{'low': 0, 'high': 0.5}"
First_Hypothesis_00130,972d0a8,50,30,42,linear_check,{},flat_decay,{'decay_rate': 0.05},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.1, 'elevation': 0}",random_starting_values,"{'low': 0, 'high': 0.5}"
First_Hypothesis_00131,972d0a8,50,30,42,linear_check,{},flat_decay,{'decay_rate': 0.1},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.1, 'elevation': 0}",random_starting_values,"{'low': 0, 'high': 0.5}"
First_Hypothesis_00132,972d0a8,50,30,42,linear_check,{},flat_decay,{'decay_rate': 0.15},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.1, 'elevation': 0}",random_starting_values,"{'low': 0, 'high': 0.5}"
First_Hypothesis_00133,972d0a8,50,30,42,linear_check,{},flat_decay,{'decay_rate': 0.2},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.1, 'elevation': 0}",random_starting_values,"{'low': 0, 'high': 0.5}"
First_Hypothesis_00134,972d0a8,50,30,42,linear_check,{},flat_decay,{'decay_rate': 0.5},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.1, 'elevation': 0}",random_starting_values,"{'low': 0, 'high': 0.5}"
First_Hypothesis_00135,972d0a8,50,30,42,linear_check,{},flat_decay,{'decay_rate': 1},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.1, 'elevation': 0}",random_starting_values,"{'low': 0, 'high': 0.5}"
First_Hypothesis_00136,972d0a8,50,30,42,linear_check,{},flat_decay,{'decay_rate': 0.01},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.1, 'elevation': 0}",random_starting_values,"{'low': 0, 'high': 1}"
First_Hypothesis_00137,972d0a8,50,30,42,linear_check,{},flat_decay,{'decay_rate': 0.02},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.1, 'elevation': 0}",random_starting_values,"{'low': 0, 'high': 1}"
First_Hypothesis_00138,972d0a8,50,30,42,linear_check,{},flat_decay,{'decay_rate': 0.05},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.1, 'elevation': 0}",random_starting_values,"{'low': 0, 'high': 1}"
First_Hypothesis_00139,972d0a8,50,30,42,linear_check,{},flat_decay,{'decay_rate': 0.1},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.1, 'elevation': 0}",random_starting_values,"{'low': 0, 'high': 1}"
First_Hypothesis_00140,972d0a8,50,30,42,linear_check,{},flat_decay,{'decay_rate': 0.15},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.1, 'elevation': 0}",random_starting_values,"{'low': 0, 'high': 1}"
First_Hypothesis_00141,972d0a8,50,30,42,linear_check,{},flat_decay,{'decay_rate': 0.2},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.1, 'elevation': 0}",random_starting_values,"{'low': 0, 'high': 1}"
First_Hypothesis_00142,972d0a8,50,30,42,linear_check,{},flat_decay,{'decay_rate': 0.5},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.1, 'elevation': 0}",random_starting_values,"{'low': 0, 'high': 1}"
First_Hypothesis_00143,972d0a8,50,30,42,linear_check,{},flat_decay,{'decay_rate': 1},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.1, 'elevation': 0}",random_starting_values,"{'low': 0, 'high': 1}"
First_Hypothesis_00144,972d0a8,50,30,42,linear_check,{},flat_decay,{'decay_rate': 0.01},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.1, 'elevation': 0.1}",random_starting_values,"{'low': 0, 'high': 0.1}"
First_Hypothesis_00145,972d0a8,50,30,42,linear_check,{},flat_decay,{'decay_rate': 0.02},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.1, 'elevation': 0.1}",random_starting_values,"{'low': 0, 'high': 0.1}"
First_Hypothesis_00146,972d0a8,50,30,42,linear_check,{},flat_decay,{'decay_rate': 0.05},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.1, 'elevation': 0.1}",random_starting_values,"{'low': 0, 'high': 0.1}"
First_Hypothesis_00147,972d0a8,50,30,42,linear_check,{},flat_decay,{'decay_rate': 0.1},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.1, 'elevation': 0.1}",random_starting_values,"{'low': 0, 'high': 0.1}"
First_Hypothesis_00148,972d0a8,50,30,42,linear_check,{},flat_decay,{'decay_rate': 0.15},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.1, 'elevation': 0.1}",random_starting_values,"{'low': 0, 'high': 0.1}"
First_Hypothesis_00149,972d0a8,50,30,42,linear_check,{},flat_decay,{'decay_rate': 0.2},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.1, 'elevation': 0.1}",random_starting_values,"{'low': 0, 'high': 0.1}"
First_Hypothesis_00150,972d0a8,50,30,42,linear_check,{},flat_decay,{'decay_rate': 0.5},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.1, 'elevation': 0.1}",random_starting_values,"{'low': 0, 'high': 0.1}"
First_Hypothesis_00151,972d0a8,50,30,42,linear_check,{},flat_decay,{'decay_rate': 1},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.1, 'elevation': 0.1}",random_starting_values,"{'low': 0, 'high': 0.1}"
First_Hypothesis_00152,972d0a8,50,30,42,linear_check,{},flat_decay,{'decay_rate': 0.01},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.1, 'elevation': 0.1}",random_starting_values,"{'low': 0, 'high': 0.5}"
First_Hypothesis_00153,972d0a8,50,30,42,linear_check,{},flat_decay,{'decay_rate': 0.02},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.1, 'elevation': 0.1}",random_starting_values,"{'low': 0, 'high': 0.5}"
First_Hypothesis_00154,972d0a8,50,30,42,linear_check,{},flat_decay,{'decay_rate': 0.05},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.1, 'elevation': 0.1}",random_starting_values,"{'low': 0, 'high': 0.5}"
First_Hypothesis_00155,972d0a8,50,30,42,linear_check,{},flat_decay,{'decay_rate': 0.1},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.1, 'elevation': 0.1}",random_starting_values,"{'low': 0, 'high': 0.5}"
First_Hypothesis_00156,972d0a8,50,30,42,linear_check,{},flat_decay,{'decay_rate': 0.15},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.1, 'elevation': 0.1}",random_starting_values,"{'low': 0, 'high': 0.5}"
First_Hypothesis_00157,972d0a8,50,30,42,linear_check,{},flat_decay,{'decay_rate': 0.2},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.1, 'elevation': 0.1}",random_starting_values,"{'low': 0, 'high': 0.5}"
First_Hypothesis_00158,972d0a8,50,30,42,linear_check,{},flat_decay,{'decay_rate': 0.5},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.1, 'elevation': 0.1}",random_starting_values,"{'low': 0, 'high': 0.5}"
First_Hypothesis_00159,972d0a8,50,30,42,linear_check,{},flat_decay,{'decay_rate': 1},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.1, 'elevation': 0.1}",random_starting_values,"{'low': 0, 'high': 0.5}"
First_Hypothesis_00160,972d0a8,50,30,42,linear_check,{},flat_decay,{'decay_rate': 0.01},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.1, 'elevation': 0.1}",random_starting_values,"{'low': 0, 'high': 1}"
First_Hypothesis_00161,972d0a8,50,30,42,linear_check,{},flat_decay,{'decay_rate': 0.02},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.1, 'elevation': 0.1}",random_starting_values,"{'low': 0, 'high': 1}"
First_Hypothesis_00162,972d0a8,50,30,42,linear_check,{},flat_decay,{'decay_rate': 0.05},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.1, 'elevation': 0.1}",random_starting_values,"{'low': 0, 'high': 1}"
First_Hypothesis_00163,972d0a8,50,30,42,linear_check,{},flat_decay,{'decay_rate': 0.1},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.1, 'elevation': 0.1}",random_starting_values,"{'low': 0, 'high': 1}"
First_Hypothesis_00164,972d0a8,50,30,42,linear_check,{},flat_decay,{'decay_rate': 0.15},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.1, 'elevation': 0.1}",random_starting_values,"{'low': 0, 'high': 1}"
First_Hypothesis_00165,972d0a8,50,30,42,linear_check,{},flat_decay,{'decay_rate': 0.2},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.1, 'elevation': 0.1}",random_starting_values,"{'low': 0, 'high': 1}"
First_Hypothesis_00166,972d0a8,50,30,42,linear_check,{},flat_decay,{'decay_rate': 0.5},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.1, 'elevation': 0.1}",random_starting_values,"{'low': 0, 'high': 1}"
First_Hypothesis_00167,972d0a8,50,30,42,linear_check,{},flat_decay,{'decay_rate': 1},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.1, 'elevation': 0.1}",random_starting_values,"{'low': 0, 'high': 1}"
First_Hypothesis_00168,972d0a8,50,30,42,linear_check,{},flat_decay,{'decay_rate': 0.01},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.1, 'elevation': 0.2}",random_starting_values,"{'low': 0, 'high': 0.1}"
First_Hypothesis_00169,972d0a8,50,30,42,linear_check,{},flat_decay,{'decay_rate': 0.02},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.1, 'elevation': 0.2}",random_starting_values,"{'low': 0, 'high': 0.1}"
First_Hypothesis_00170,972d0a8,50,30,42,linear_check,{},flat_decay,{'decay_rate': 0.05},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.1, 'elevation': 0.2}",random_starting_values,"{'low': 0, 'high': 0.1}"
First_Hypothesis_00171,972d0a8,50,30,42,linear_check,{},flat_decay,{'decay_rate': 0.1},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.1, 'elevation': 0.2}",random_starting_values,"{'low': 0, 'high': 0.1}"
First_Hypothesis_00172,972d0a8,50,30,42,linear_check,{},flat_decay,{'decay_rate': 0.15},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.1, 'elevation': 0.2}",random_starting_values,"{'low': 0, 'high': 0.1}"
First_Hypothesis_00173,972d0a8,50,30,42,linear_check,{},flat_decay,{'decay_rate': 0.2},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.1, 'elevation': 0.2}",random_starting_values,"{'low': 0, 'high': 0.1}"
First_Hypothesis_00174,972d0a8,50,30,42,linear_check,{},flat_decay,{'decay_rate': 0.5},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.1, 'elevation': 0.2}",random_starting_values,"{'low': 0, 'high': 0.1}"
First_Hypothesis_00175,972d0a8,50,30,42,linear_check,{},flat_decay,{'decay_rate': 1},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.1, 'elevation': 0.2}",random_starting_values,"{'low': 0, 'high': 0.1}"
First_Hypothesis_00176,972d0a8,50,30,42,linear_check,{},flat_decay,{'decay_rate': 0.01},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.1, 'elevation': 0.2}",random_starting_values,"{'low': 0, 'high': 0.5}"
First_Hypothesis_00177,972d0a8,50,30,42,linear_check,{},flat_decay,{'decay_rate': 0.02},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.1, 'elevation': 0.2}",random_starting_values,"{'low': 0, 'high': 0.5}"
First_Hypothesis_00178,972d0a8,50,30,42,linear_check,{},flat_decay,{'decay_rate': 0.05},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.1, 'elevation': 0.2}",random_starting_values,"{'low': 0, 'high': 0.5}"
First_Hypothesis_00179,972d0a8,50,30,42,linear_check,{},flat_decay,{'decay_rate': 0.1},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.1, 'elevation': 0.2}",random_starting_values,"{'low': 0, 'high': 0.5}"
First_Hypothesis_00180,972d0a8,50,30,42,linear_check,{},flat_decay,{'decay_rate': 0.15},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.1, 'elevation': 0.2}",random_starting_values,"{'low': 0, 'high': 0.5}"
First_Hypothesis_00181,972d0a8,50,30,42,linear_check,{},flat_decay,{'decay_rate': 0.2},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.1, 'elevation': 0.2}",random_starting_values,"{'low': 0, 'high': 0.5}"
First_Hypothesis_00182,972d0a8,50,30,42,linear_check,{},flat_decay,{'decay_rate': 0.5},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.1, 'elevation': 0.2}",random_starting_values,"{'low': 0, 'high': 0.5}"
First_Hypothesis_00183,972d0a8,50,30,42,linear_check,{},flat_decay,{'decay_rate': 1},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.1, 'elevation': 0.2}",random_starting_values,"{'low': 0, 'high': 0.5}"
First_Hypothesis_00184,972d0a8,50,30,42,linear_check,{},flat_decay,{'decay_rate': 0.01},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.1, 'elevation': 0.2}",random_starting_values,"{'low': 0, 'high': 1}"
First_Hypothesis_00185,972d0a8,50,30,42,linear_check,{},flat_decay,{'decay_rate': 0.02},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.1, 'elevation': 0.2}",random_starting_values,"{'low': 0, 'high': 1}"
First_Hypothesis_00186,972d0a8,50,30,42,linear_check,{},flat_decay,{'decay_rate': 0.05},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.1, 'elevation': 0.2}",random_starting_values,"{'low': 0, 'high': 1}"
First_Hypothesis_00187,972d0a8,50,30,42,linear_check,{},flat_decay,{'decay_rate': 0.1},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.1, 'elevation': 0.2}",random_starting_values,"{'low': 0, 'high': 1}"
First_Hypothesis_00188,972d0a8,50,30,42,linear_check,{},flat_decay,{'decay_rate': 0.15},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.1, 'elevation': 0.2}",random_starting_values,"{'low': 0, 'high': 1}"
First_Hypothesis_00189,972d0a8,50,30,42,linear_check,{},flat_decay,{'decay_rate': 0.2},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.1, 'elevation': 0.2}",random_starting_values,"{'low': 0, 'high': 1}"
First_Hypothesis_00190,972d0a8,50,30,42,linear_check,{},flat_decay,{'decay_rate': 0.5},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.1, 'elevation': 0.2}",random_starting_values,"{'low': 0, 'high': 1}"
First_Hypothesis_00191,972d0a8,50,30,42,linear_check,{},flat_decay,{'decay_rate': 1},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.1, 'elevation': 0.2}",random_starting_values,"{'low': 0, 'high': 1}"
First_Hypothesis_00192,972d0a8,50,30,42,linear_check,{},flat_decay,{'decay_rate': 0.01},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.1, 'elevation': 0.3}",random_starting_values,"{'low': 0, 'high': 0.1}"
First_Hypothesis_00193,972d0a8,50,30,42,linear_check,{},flat_decay,{'decay_rate': 0.02},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.1, 'elevation': 0.3}",random_starting_values,"{'low': 0, 'high': 0.1}"
First_Hypothesis_00194,972d0a8,50,30,42,linear_check,{},flat_decay,{'decay_rate': 0.05},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.1, 'elevation': 0.3}",random_starting_values,"{'low': 0, 'high': 0.1}"
First_Hypothesis_00195,972d0a8,50,30,42,linear_check,{},flat_decay,{'decay_rate': 0.1},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.1, 'elevation': 0.3}",random_starting_values,"{'low': 0, 'high': 0.1}"
First_Hypothesis_00196,972d0a8,50,30,42,linear_check,{},flat_decay,{'decay_rate': 0.15},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.1, 'elevation': 0.3}",random_starting_values,"{'low': 0, 'high': 0.1}"
First_Hypothesis_00197,972d0a8,50,30,42,linear_check,{},flat_decay,{'decay_rate': 0.2},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.1, 'elevation': 0.3}",random_starting_values,"{'low': 0, 'high': 0.1}"
First_Hypothesis_00198,972d0a8,50,30,42,linear_check,{},flat_decay,{'decay_rate': 0.5},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.1, 'elevation': 0.3}",random_starting_values,"{'low': 0, 'high': 0.1}"
First_Hypothesis_00199,972d0a8,50,30,42,linear_check,{},flat_decay,{'decay_rate': 1},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.1, 'elevation': 0.3}",random_starting_values,"{'low': 0, 'high': 0.1}"
First_Hypothesis_00200,972d0a8,50,30,42,linear_check,{},flat_decay,{'decay_rate': 0.01},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.1, 'elevation': 0.3}",random_starting_values,"{'low': 0, 'high': 0.5}"
First_Hypothesis_00201,972d0a8,50,30,42,linear_check,{},flat_decay,{'decay_rate': 0.02},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.1, 'elevation': 0.3}",random_starting_values,"{'low': 0, 'high': 0.5}"
